rank,amount_cumulative_yen,pick_list,M01 エクアドル vs ドイツ,M02 日本 vs スウェーデン,M03 ウルグアイ vs スペイン,M04 コロンビア vs ポルトガル,M05 アルジェリア vs オーストリア,M06 チュニジア vs オランダ,M07 パラグアイ vs オーストラリア,M08 ノルウェー vs フランス,M09 パナマ vs イングランド,M10 コンゴ民主共和国 vs ウズベキスタン,M11 ヨルダン vs アルゼンチン,M12 ニュージーランド vs ベルギー,M13 クロアチア vs ガーナ,signature,match_1,match_2,match_3,match_4,match_5,match_6,match_7,match_8,match_9,match_10,match_11,match_12,match_13,bucket,source_rank,unit_count,proxy_score,note
55,5500,2 0 2 2 2 2 1 2 2 0 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2022221220221,2,0,2,2,2,2,1,2,2,0,2,2,1,direct,55,1,-6.880648,重複なしの直接購入行。1行を1口だけ買う。
56,5600,2 1 2 2 2 2 1 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2122221021221,2,1,2,2,2,2,1,0,2,1,2,2,1,direct,56,1,-6.892682,重複なしの直接購入行。1行を1口だけ買う。
57,5700,2 0 2 0 2 2 0 2 2 0 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2020220220221,2,0,2,0,2,2,0,2,2,0,2,2,1,direct,57,1,-6.899307,重複なしの直接購入行。1行を1口だけ買う。
58,5800,2 1 2 0 2 2 0 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120220021221,2,1,2,0,2,2,0,0,2,1,2,2,1,direct,58,1,-6.911342,重複なしの直接購入行。1行を1口だけ買う。
59,5900,2 0 2 0 2 2 1 2 2 0 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2020221220221,2,0,2,0,2,2,1,2,2,0,2,2,1,direct,59,1,-6.911902,重複なしの直接購入行。1行を1口だけ買う。
60,6000,2 1 2 2 0 2 2 2 2 2 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2122022222221,2,1,2,2,0,2,2,2,2,2,2,2,1,direct,60,1,-6.923891,重複なしの直接購入行。1行を1口だけ買う。
61,6100,2 1 2 0 2 2 1 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120221021221,2,1,2,0,2,2,1,0,2,1,2,2,1,direct,61,1,-6.923937,重複なしの直接購入行。1行を1口だけ買う。
62,6200,2 0 2 2 0 2 0 2 2 1 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2022020221221,2,0,2,2,0,2,0,2,2,1,2,2,1,direct,62,1,-6.938364,重複なしの直接購入行。1行を1口だけ買う。
63,6300,2 1 0 2 2 2 0 2 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2102220221221,2,1,0,2,2,2,0,2,2,1,2,2,1,direct,63,1,-6.944028,重複なしの直接購入行。1行を1口だけ買う。
64,6400,2 0 2 2 0 2 1 2 2 1 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2022021221221,2,0,2,2,0,2,1,2,2,1,2,2,1,direct,64,1,-6.950959,重複なしの直接購入行。1行を1口だけ買う。
65,6500,2 1 2 0 0 2 2 2 2 2 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120022222221,2,1,2,0,0,2,2,2,2,2,2,2,1,direct,65,1,-6.955146,重複なしの直接購入行。1行を1口だけ買う。
66,6600,2 1 0 2 2 2 1 2 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2102221221221,2,1,0,2,2,2,1,2,2,1,2,2,1,direct,66,1,-6.956623,重複なしの直接購入行。1行を1口だけ買う。
67,6700,2 0 2 2 2 2 2 2 2 0 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2022222220221,2,0,2,2,2,2,2,2,2,0,2,2,1,direct,67,1,-6.960829,重複なしの直接購入行。1行を1口だけ買う。
68,6800,2 1 2 1 2 2 0 2 2 2 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2121220222221,2,1,2,1,2,2,0,2,2,2,2,2,1,direct,68,1,-6.968212,重複なしの直接購入行。1行を1口だけ買う。
69,6900,2 0 2 0 0 2 0 2 2 1 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2020020221221,2,0,2,0,0,2,0,2,2,1,2,2,1,direct,69,1,-6.969619,重複なしの直接購入行。1行を1口だけ買う。
70,7000,2 1 2 2 2 2 2 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2122222021221,2,1,2,2,2,2,2,0,2,1,2,2,1,direct,70,1,-6.972864,重複なしの直接購入行。1行を1口だけ買う。
71,7100,2 1 0 0 2 2 0 2 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2100220221221,2,1,0,0,2,2,0,2,2,1,2,2,1,direct,71,1,-6.975283,重複なしの直接購入行。1行を1口だけ買う。
72,7200,2 1 2 2 2 2 0 2 2 1 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2122220221220,2,1,2,2,2,2,0,2,2,1,2,2,0,direct,72,1,-6.975318,重複なしの直接購入行。1行を1口だけ買う。
73,7300,2 1 2 1 2 2 1 2 2 2 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2121221222221,2,1,2,1,2,2,1,2,2,2,2,2,1,direct,73,1,-6.980807,重複なしの直接購入行。1行を1口だけ買う。
74,7400,2 0 2 0 0 2 1 2 2 1 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2020021221221,2,0,2,0,0,2,1,2,2,1,2,2,1,direct,74,1,-6.982214,重複なしの直接購入行。1行を1口だけ買う。
75,7500,2 1 0 0 2 2 1 2 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2100221221221,2,1,0,0,2,2,1,2,2,1,2,2,1,direct,75,1,-6.987878,重複なしの直接購入行。1行を1口だけ買う。
76,7600,2 1 2 2 2 2 1 2 2 1 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2122221221220,2,1,2,2,2,2,1,2,2,1,2,2,0,direct,76,1,-6.987913,重複なしの直接購入行。1行を1口だけ買う。
77,7700,2 0 2 0 2 2 2 2 2 0 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2020222220221,2,0,2,0,2,2,2,2,2,0,2,2,1,direct,77,1,-6.992084,重複なしの直接購入行。1行を1口だけ買う。
78,7800,2 1 2 0 2 2 2 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120222021221,2,1,2,0,2,2,2,0,2,1,2,2,1,direct,78,1,-7.004119,重複なしの直接購入行。1行を1口だけ買う。
79,7900,2 1 2 0 2 2 0 2 2 1 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2120220221220,2,1,2,0,2,2,0,2,2,1,2,2,0,direct,79,1,-7.006572,重複なしの直接購入行。1行を1口だけ買う。
80,8000,2 1 2 0 2 2 1 2 2 1 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2120221221220,2,1,2,0,2,2,1,2,2,1,2,2,0,direct,80,1,-7.019168,重複なしの直接購入行。1行を1口だけ買う。
81,8100,2 1 2 2 2 2 0 0 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,0: 引き分け,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2122220020221,2,1,2,2,2,2,0,0,2,0,2,2,1,direct,81,1,-7.021644,重複なしの直接購入行。1行を1口だけ買う。
82,8200,2 0 2 2 0 2 2 2 2 1 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2022022221221,2,0,2,2,0,2,2,2,2,1,2,2,1,direct,82,1,-7.031140,重複なしの直接購入行。1行を1口だけ買う。
83,8300,2 1 2 2 2 2 1 0 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,0: 引き分け,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2122221020221,2,1,2,2,2,2,1,0,2,0,2,2,1,direct,83,1,-7.034240,重複なしの直接購入行。1行を1口だけ買う。
84,8400,2 1 0 2 2 2 2 2 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2102222221221,2,1,0,2,2,2,2,2,2,1,2,2,1,direct,84,1,-7.036805,重複なしの直接購入行。1行を1口だけ買う。
85,8500,2 1 2 0 2 2 0 0 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,0: 引き分け,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120220020221,2,1,2,0,2,2,0,0,2,0,2,2,1,direct,85,1,-7.052899,重複なしの直接購入行。1行を1口だけ買う。
86,8600,2 1 2 1 2 2 2 2 2 2 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2121222222221,2,1,2,1,2,2,2,2,2,2,2,2,1,direct,86,1,-7.060989,重複なしの直接購入行。1行を1口だけ買う。
87,8700,2 0 2 0 0 2 2 2 2 1 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2020022221221,2,0,2,0,0,2,2,2,2,1,2,2,1,direct,87,1,-7.062395,重複なしの直接購入行。1行を1口だけ買う。
88,8800,2 1 2 0 2 2 1 0 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,0: 引き分け,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120221020221,2,1,2,0,2,2,1,0,2,0,2,2,1,direct,88,1,-7.065494,重複なしの直接購入行。1行を1口だけ買う。
89,8900,2 1 0 0 2 2 2 2 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2100222221221,2,1,0,0,2,2,2,2,2,1,2,2,1,direct,89,1,-7.068060,重複なしの直接購入行。1行を1口だけ買う。
90,9000,2 1 2 2 2 2 2 2 2 1 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2122222221220,2,1,2,2,2,2,2,2,2,1,2,2,0,direct,90,1,-7.068094,重複なしの直接購入行。1行を1口だけ買う。
91,9100,2 0 2 1 2 2 0 2 2 1 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2021220221221,2,0,2,1,2,2,0,2,2,1,2,2,1,direct,91,1,-7.075462,重複なしの直接購入行。1行を1口だけ買う。
92,9200,2 0 2 2 0 2 0 2 2 0 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2022020220221,2,0,2,2,0,2,0,2,2,0,2,2,1,direct,92,1,-7.079921,重複なしの直接購入行。1行を1口だけ買う。
93,9300,2 1 0 2 2 2 0 2 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2102220220221,2,1,0,2,2,2,0,2,2,0,2,2,1,direct,93,1,-7.085585,重複なしの直接購入行。1行を1口だけ買う。
94,9400,2 0 2 1 2 2 1 2 2 1 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2021221221221,2,0,2,1,2,2,1,2,2,1,2,2,1,direct,94,1,-7.088057,重複なしの直接購入行。1行を1口だけ買う。
95,9500,2 1 2 2 0 2 0 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,0: 引き分け,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2122020021221,2,1,2,2,0,2,0,0,2,1,2,2,1,direct,95,1,-7.091956,重複なしの直接購入行。1行を1口だけ買う。
96,9600,2 0 2 2 0 2 1 2 2 0 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2022021220221,2,0,2,2,0,2,1,2,2,0,2,2,1,direct,96,1,-7.092516,重複なしの直接購入行。1行を1口だけ買う。
97,9700,2 1 0 2 2 2 1 2 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2102221220221,2,1,0,2,2,2,1,2,2,0,2,2,1,direct,97,1,-7.098181,重複なしの直接購入行。1行を1口だけ買う。
98,9800,2 1 2 0 2 2 2 2 2 1 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2120222221220,2,1,2,0,2,2,2,2,2,1,2,2,0,direct,98,1,-7.099349,重複なしの直接購入行。1行を1口だけ買う。
99,9900,2 1 2 2 0 2 1 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2122021021221,2,1,2,2,0,2,1,0,2,1,2,2,1,direct,99,1,-7.104551,重複なしの直接購入行。1行を1口だけ買う。
100,10000,2 0 2 0 0 2 0 2 2 0 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2020020220221,2,0,2,0,0,2,0,2,2,0,2,2,1,direct,100,1,-7.111176,重複なしの直接購入行。1行を1口だけ買う。
101,10100,2 1 2 2 2 2 2 0 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,0: 引き分け,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2122222020221,2,1,2,2,2,2,2,0,2,0,2,2,1,direct,101,1,-7.114421,重複なしの直接購入行。1行を1口だけ買う。
102,10200,2 1 0 0 2 2 0 2 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2100220220221,2,1,0,0,2,2,0,2,2,0,2,2,1,direct,102,1,-7.116840,重複なしの直接購入行。1行を1口だけ買う。
103,10300,2 1 2 2 2 2 0 2 2 0 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2122220220220,2,1,2,2,2,2,0,2,2,0,2,2,0,direct,103,1,-7.116875,重複なしの直接購入行。1行を1口だけ買う。
104,10400,2 1 2 0 0 2 0 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,0: 引き分け,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120020021221,2,1,2,0,0,2,0,0,2,1,2,2,1,direct,104,1,-7.123210,重複なしの直接購入行。1行を1口だけ買う。
105,10500,2 0 2 0 0 2 1 2 2 0 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2020021220221,2,0,2,0,0,2,1,2,2,0,2,2,1,direct,105,1,-7.123771,重複なしの直接購入行。1行を1口だけ買う。
106,10600,2 1 0 0 2 2 1 2 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2100221220221,2,1,0,0,2,2,1,2,2,0,2,2,1,direct,106,1,-7.129435,重複なしの直接購入行。1行を1口だけ買う。
107,10700,2 1 2 2 2 2 1 2 2 0 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2122221220220,2,1,2,2,2,2,1,2,2,0,2,2,0,direct,107,1,-7.129470,重複なしの直接購入行。1行を1口だけ買う。
108,10800,2 1 2 0 0 2 1 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120021021221,2,1,2,0,0,2,1,0,2,1,2,2,1,direct,108,1,-7.135806,重複なしの直接購入行。1行を1口だけ買う。
109,10900,2 1 2 0 2 2 2 0 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,0: 引き分け,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120222020221,2,1,2,0,2,2,2,0,2,0,2,2,1,direct,109,1,-7.145676,重複なしの直接購入行。1行を1口だけ買う。
